DATE,CASH,F_AD,F_BO,F_BP,F_C,F_CC,F_CD,F_CL,F_CT,F_DX,F_EC,F_ED,F_ES,F_FC,F_FV,F_GC,F_HG,F_HO,F_JY,F_KC,F_LB,F_LC,F_LN,F_MD,F_MP,F_NG,F_NQ,F_NR,F_O,F_OJ,F_PA,F_PL,F_RB,F_RU,F_S,F_SB,F_SF,F_SI,F_SM,F_TU,F_TY,F_US,F_W,F_XX,F_YM,F_AX,F_CA,F_DT,F_UB,F_UZ,F_GS,F_LX,F_SS,F_DL,F_ZQ,F_VX,F_AE,F_BG,F_BC,F_LU,F_DM,F_AH,F_CF,F_DZ,F_FB,F_FL,F_FM,F_FP,F_FY,F_GX,F_HP,F_LR,F_LQ,F_ND,F_NY,F_PQ,F_RR,F_RF,F_RP,F_RY,F_SH,F_SX,F_TR,F_EB,F_VF,F_VT,F_VW,F_GD,F_F
2018-01-16,,79730.0,19674.0,86618.75,17412.5,19320.0,80515.0,63820.0,40715.0,89716.0,154693.75,245337.5,139150.0,71962.5,115507.8,133880.0,80487.5,86452.8,114218.75,45168.75,52030.0,48150.0,30460.0,195790.0,26065.0,29540.0,135220.0,24290.0,12500.0,21060.0,108925.0,50195.0,78275.4,157730.0,48400.0,15220.8,131737.5,86050.0,32280.0,213609.4,123000.0,150906.3,20825.0,32070.0,129165.0,330562.5,55110.0,160770.0,131190.0,111870.0,123930.0,76905.0,124175.0,26720.0,410512.005,12100.0,111880.0,61350.0,68930.0,93850.0,134855.0,8840.0,159510.0,26435.0,9600.0,54600.0,24390.0,40013.0,19800.0,163040.0,31290.0,30995.0,105800.0,72700.0,118800.0,56090.0,8792.5,147087.5,111687.5,16936250.0,26470.0,93790.0,39937.5,250825.0,127590.0,147870.0,112160.0,112950.0,251775.0
2018-01-17,,79840.0,19506.0,86843.75,17650.0,19850.0,80500.0,63920.0,41070.0,89883.0,153743.75,245350.0,140175.0,72987.5,115257.8,132730.0,79812.5,86675.4,113368.75,46162.5,52448.0,49110.0,30210.0,196770.0,26150.0,30250.0,136390.0,24300.0,12712.5,21000.0,110965.0,50225.0,79090.2,158990.0,48437.5,15030.4,130875.0,84900.0,32430.0,213500.0,122546.9,150125.0,21075.0,32060.0,130455.0,328987.5,54915.0,160820.0,131220.0,111880.0,123990.0,76605.0,124162.5,27300.0,410512.005,12100.0,112300.0,61275.0,69070.0,93300.0,135095.0,8880.0,159550.0,26440.0,9575.0,54810.0,24385.0,40065.0,19790.0,163400.0,32190.0,30990.0,106000.0,72740.0,120325.0,56140.0,8740.0,147000.0,110700.0,17015000.0,26560.0,93350.0,39750.0,250825.0,127630.0,148010.0,112180.0,113200.0,251800.0
2018-01-18,,80090.0,19338.0,87268.75,17575.0,19840.0,80640.0,63670.0,41315.0,89867.0,154381.25,245375.0,139850.0,73587.5,115226.6,132700.0,80000.0,86490.6,113531.25,45412.5,52745.0,49390.0,30360.0,195780.0,26330.0,29870.0,136310.0,24290.0,12987.5,21787.5,109455.0,50295.0,79422.0,157530.0,48650.0,14649.6,131775.0,84800.0,32840.0,213515.6,122359.4,149125.0,21262.5,32130.0,129690.0,331475.0,54925.0,160580.0,131180.0,111895.0,123620.0,76370.0,124150.0,27060.0,410532.84,12090.0,112930.0,61125.0,68750.0,92350.0,135760.0,8860.0,159480.0,26735.0,9605.0,54285.0,24435.0,40255.0,19820.0,162440.0,31830.0,31130.0,106000.0,73070.0,119150.0,56670.0,8780.0,146625.0,110618.75,17003750.0,26630.0,93590.0,40362.5,250837.5,127570.0,147840.0,112180.0,113237.5,251800.0
2018-01-19,,79950.0,19368.0,87006.25,17625.0,19310.0,80135.0,63470.0,41710.0,89940.0,154075.0,245362.5,140637.5,72800.0,115070.3,133600.0,79512.5,86402.4,113793.75,45468.75,52811.0,49090.0,30200.0,198050.0,26240.0,29390.0,137000.0,24410.0,12900.0,21975.0,109880.0,50835.0,78897.0,159900.0,48862.5,14840.0,130987.5,85125.0,33160.0,213453.2,122125.0,148562.5,21137.5,32290.0,130285.0,335725.0,55240.0,160660.0,131280.0,111935.0,123600.0,76740.0,124150.0,27140.0,410532.84,11925.0,113490.0,61150.0,68400.0,92550.0,137250.0,8850.0,159220.0,26995.0,9650.0,54096.0,24545.0,40614.0,19940.0,162220.0,31850.0,31300.0,106100.0,72770.0,119300.0,56850.0,8755.0,147037.5,110681.25,16928750.0,26800.0,94040.0,40275.0,250837.5,127590.0,147730.0,112195.0,112837.5,251775.0
2018-01-22,,80290.0,19296.0,87837.5,17600.0,19380.0,80465.0,63940.0,41705.0,89761.0,154668.75,245387.5,141775.0,72912.5,115078.1,133690.0,80037.5,86545.2,113706.25,45956.25,52228.0,49590.0,30050.0,199120.0,26220.0,29450.0,138635.0,24360.0,13250.0,22267.5,109390.0,50050.0,79573.2,160650.0,49212.5,14750.4,131387.5,85025.0,33860.0,213468.8,122187.5,148906.3,21287.5,32390.0,130990.0,336162.5,55400.0,160740.0,131330.0,111940.0,123440.0,76530.0,124162.5,27120.0,410512.005,11850.0,113790.0,61350.0,68890.0,92700.0,136900.0,8870.0,159210.0,27075.0,9765.0,53970.0,24580.0,40815.0,20000.0,162580.0,32340.0,31175.0,106550.0,73320.0,119825.0,57410.0,8800.0,147400.0,110056.25,17025000.0,26710.0,94290.0,40687.5,250850.0,127600.0,147770.0,112190.0,113237.5,251775.0
2018-01-23,,80110.0,19512.0,87900.0,17562.5,19290.0,80620.0,64470.0,41130.0,89485.0,155118.75,245387.5,141912.5,73487.5,115257.8,134590.0,77987.5,87885.0,114350.0,45356.25,51799.0,49920.0,29860.0,199320.0,26195.0,30920.0,139315.0,24400.0,13500.0,22260.0,108805.0,50600.0,80409.0,161080.0,49312.5,14772.8,131925.0,84565.0,33960.0,213562.6,122500.0,149375.0,21075.0,32480.0,130975.0,338875.0,55335.0,160800.0,131290.0,111930.0,123430.0,76765.0,124162.5,27020.0,410512.005,12000.0,113770.0,62000.0,69470.0,92250.0,136885.0,8910.0,159230.0,27005.0,9750.0,54285.0,24600.0,40833.0,20035.0,162820.0,35320.0,30845.0,105100.0,73570.0,120125.0,57880.0,8817.5,147187.5,110225.0,16972500.0,26780.0,94610.0,40750.0,250837.5,127600.0,147790.0,112195.0,114312.5,251775.0
2018-01-24,,80770.0,19608.0,89368.75,17825.0,19550.0,81095.0,65880.0,41135.0,88581.0,156450.0,245375.0,142037.5,73200.0,115148.4,136140.0,80712.5,88464.6,115425.0,45937.5,52140.0,50060.0,30280.0,198830.0,26490.0,30490.0,138715.0,24330.0,13775.0,22192.5,110650.0,51020.0,80803.8,160120.0,49612.5,14739.2,133562.5,87825.0,34200.0,213484.4,122250.0,148656.3,21650.0,32410.0,131325.0,336162.5,54935.0,160400.0,131180.0,111915.0,122860.0,76050.0,124137.5,26840.0,410512.005,12250.0,112870.0,62650.0,70250.0,91650.0,135840.0,9060.0,158790.0,26570.0,9740.0,54600.0,24525.0,40443.0,19970.0,161940.0,30800.0,31850.0,106150.0,73390.0,118900.0,57480.0,8847.5,146512.5,109518.75,16926250.0,26700.0,94700.0,41350.0,250837.5,127520.0,147500.0,112195.0,115625.0,251775.0
2018-01-25,,80440.0,19500.0,88756.25,17762.5,19600.0,80905.0,65230.0,40940.0,88797.0,156262.5,245350.0,142112.5,71962.5,115195.3,135220.0,80062.5,88284.0,115218.75,46368.75,53119.0,49040.0,29530.0,198790.0,26345.0,30970.0,138770.0,24280.0,13050.0,22447.5,108960.0,50900.0,80119.2,160440.0,49612.5,14828.8,134225.0,86425.0,34040.0,213437.6,122453.1,149406.3,21725.0,32160.0,131955.0,331875.0,54785.0,160050.0,130900.0,111885.0,122850.0,75560.0,124125.0,26660.0,410491.17,12410.0,112680.0,62350.0,69610.0,91850.0,134200.0,9030.0,158550.0,26295.0,9720.0,54600.0,24325.0,39941.0,19805.0,162480.0,30990.0,31715.0,106250.0,73310.0,118350.0,57630.0,8895.0,145937.5,110118.75,16962500.0,26380.0,93960.0,41312.5,250837.5,127320.0,147290.0,112185.0,114775.0,251775.0
2018-01-26,,81210.0,19674.0,88887.5,17825.0,19860.0,81300.0,66240.0,40240.0,88461.0,156725.0,245312.5,143737.5,73362.5,114960.9,135330.0,79987.5,89338.2,116093.75,46931.25,53603.0,49850.0,29520.0,199690.0,26540.0,31750.0,140630.0,24670.0,13300.0,22470.0,108505.0,50920.0,81572.4,160950.0,49275.0,14963.2,135262.5,86950.0,33570.0,213328.2,122062.5,148812.5,22050.0,32350.0,132945.0,333237.5,55270.0,159790.0,130670.0,111845.0,122630.0,76110.0,124112.5,26620.0,410470.335,12325.0,113030.0,62850.0,70100.0,91850.0,134855.0,9080.0,158400.0,26620.0,9760.0,54600.0,24470.0,40151.0,19925.0,163140.0,31890.0,31685.0,107150.0,73660.0,118675.0,57650.0,8832.5,145162.5,110100.0,16891250.0,26420.0,94120.0,41387.5,250837.5,127170.0,147150.0,112165.0,115875.0,251800.0
2018-01-29,,81070.0,19722.0,88375.0,17937.5,19460.0,81150.0,65520.0,39180.0,88701.0,156106.25,245300.0,142662.5,73500.0,114890.6,134370.0,79850.0,87994.2,115725.0,46856.25,52503.0,50000.0,29370.0,197940.0,26355.0,31830.0,139835.0,24870.0,13475.0,22890.0,108250.0,50530.0,80824.8,159900.0,49575.0,15310.4,134687.5,85675.0,33740.0,213328.2,121843.8,148125.0,22462.5,32280.0,132145.0,332925.0,55195.0,158710.0,130390.0,111800.0,122410.0,76165.0,124112.5,26860.0,410491.17,13550.0,112890.0,62075.0,69150.0,90700.0,134765.0,9070.0,157890.0,26735.0,9755.0,57540.0,24405.0,40304.0,19885.0,161240.0,31670.0,31475.0,107250.0,73290.0,117800.0,57270.0,8830.0,145012.5,110425.0,16887500.0,26410.0,93680.0,41100.0,250837.5,126940.0,146340.0,112145.0,115075.0,251775.0
2018-01-30,,80970.0,19848.0,88862.5,18075.0,19700.0,81165.0,64000.0,38515.0,88569.0,156381.25,245312.5,141162.5,73587.5,114820.3,134180.0,79775.0,86482.2,115900.0,45862.5,51480.0,49670.0,29160.0,195960.0,26130.0,31630.0,138795.0,24820.0,13500.0,22215.0,105245.0,50030.0,78246.0,158590.0,50012.5,15366.4,135175.0,85525.0,34050.0,213328.2,121640.6,147406.3,22862.5,32050.0,130225.0,329950.0,54705.0,158910.0,130490.0,111815.0,122380.0,75425.0,124125.0,26800.0,410491.17,13950.0,111840.0,61175.0,68080.0,90000.0,133475.0,9040.0,157820.0,26395.0,9635.0,57330.0,24200.0,40076.0,19735.0,160920.0,31950.0,31250.0,105400.0,73360.0,116050.0,56890.0,8817.5,144737.5,109987.5,16881250.0,26250.0,93480.0,40987.5,250837.5,127070.0,146530.0,112170.0,113925.0,251800.0
2018-01-31,,80700.0,19842.0,89081.25,18075.0,20200.0,81310.0,64770.0,38640.0,88524.0,156493.75,245300.0,141312.5,72525.0,114750.0,134850.0,80025.0,86830.8,115468.75,45693.75,52041.0,49170.0,28900.0,195640.0,26380.0,29580.0,138570.0,24880.0,13275.0,22305.0,102725.0,50285.0,79905.0,157640.0,49787.5,14817.6,135575.0,86575.0,33780.0,213234.4,121687.5,148062.5,22587.5,31880.0,130800.0,329537.5,54795.0,158820.0,130450.0,111810.0,122140.0,74670.0,124112.5,26920.0,410491.17,13450.0,111750.0,61525.0,68860.0,88450.0,133915.0,8970.0,157570.0,26440.0,9590.0,58065.0,24145.0,39999.0,19670.0,161740.0,29950.0,31315.0,102550.0,73710.0,116375.0,56600.0,8847.5,144425.0,109868.75,16942500.0,26320.0,92580.0,41475.0,250837.5,127090.0,146670.0,112175.0,114275.0,251800.0
2018-02-01,,80530.0,19740.0,89556.25,18087.5,20400.0,81630.0,65980.0,39175.0,88075.0,157700.0,245287.5,141175.0,74775.0,114492.2,135190.0,80387.5,87918.6,115206.25,45525.0,52558.0,50370.0,29130.0,195920.0,26785.0,28850.0,138715.0,24810.0,13362.5,22350.0,103505.0,50575.0,79997.4,158130.0,49250.0,14974.4,136275.0,86050.0,33400.0,213156.2,121093.8,146187.5,22550.0,31570.0,130700.0,324237.5,54520.0,158600.0,130520.0,111845.0,121800.0,74280.0,124112.5,27160.0,410491.17,13280.0,111020.0,62275.0,69760.0,86700.0,132430.0,8990.0,157520.0,26340.0,9585.0,59640.0,24160.0,41082.0,19560.0,160900.0,28820.0,31365.0,102000.0,74010.0,116700.0,56040.0,8897.5,144937.5,109987.5,17115000.0,26300.0,92080.0,41500.0,250837.5,127130.0,146450.0,112185.0,114800.0,251800.0
2018-02-02,,79350.0,19506.0,88700.0,18075.0,20850.0,80565.0,65450.0,38650.0,88606.0,156987.5,245262.5,137862.5,75462.5,114437.5,133520.0,79537.5,85881.6,114450.0,45150.0,53361.0,50450.0,29420.0,191290.0,26420.0,28630.0,135065.0,24920.0,13375.0,22050.0,104300.0,49795.0,78741.6,154550.0,48937.5,15265.6,135612.5,82775.0,33140.0,213187.6,120734.4,145000.0,22337.5,31210.0,127215.0,319425.0,53620.0,157870.0,130330.0,111825.0,121340.0,73850.0,124100.0,27220.0,410512.005,15625.0,109660.0,60925.0,68220.0,87100.0,130120.0,8900.0,157030.0,26005.0,9475.0,60165.0,23820.0,40689.0,19315.0,159280.0,28460.0,30950.0,102650.0,73080.0,114750.0,55140.0,8802.5,144925.0,110575.0,17176250.0,26010.0,91330.0,40650.0,250837.5,126980.0,145930.0,112180.0,114000.0,251825.0
2018-02-05,,78920.0,19500.0,87612.5,17937.5,20740.0,79805.0,63430.0,38285.0,88975.0,155843.75,245325.0,131025.0,74837.5,114789.1,134240.0,79750.0,84205.8,115562.5,44925.0,52239.0,50190.0,29330.0,182410.0,26140.0,27590.0,129345.0,25070.0,13325.0,21562.5,102625.0,49715.0,77162.4,147060.0,48512.5,15568.0,135462.5,83475.0,32700.0,213468.8,121265.6,145687.5,22100.0,30730.0,119690.0,317187.5,52835.0,158090.0,130500.0,111860.0,121400.0,72810.0,124100.0,27400.0,410532.84,33200.0,108170.0,59875.0,67050.0,85950.0,128330.0,8830.0,156930.0,25570.0,9370.0,59850.0,23420.0,40259.0,19010.0,159360.0,27470.0,30600.0,102600.0,72700.0,108000.0,54020.0,8677.5,144050.0,111175.0,16860000.0,25610.0,90140.0,40425.0,250837.5,127050.0,146020.0,112190.0,112287.5,251825.0
2018-02-06,,79090.0,19896.0,87562.5,18175.0,20650.0,80130.0,63920.0,38095.0,89021.0,156006.25,244712.5,134225.0,74362.5,114687.5,132690.0,80375.0,83374.2,115050.0,46068.75,53240.0,49830.0,28570.0,185710.0,26420.0,27590.0,132715.0,25100.0,13450.0,21945.0,100250.0,49715.0,76776.0,150470.0,49312.5,15500.8,134825.0,82925.0,33170.0,213359.4,121218.8,145562.5,22312.5,29930.0,123655.0,309425.0,51585.0,158860.0,130730.0,111880.0,121930.0,70995.0,124112.5,27360.0,410532.84,21000.0,104860.0,59650.0,67260.0,84050.0,125980.0,8820.0,157240.0,24840.0,9090.0,59430.0,22930.0,39413.0,18555.0,160980.0,27390.0,30785.0,100550.0,73510.0,111200.0,53240.0,8755.0,144950.0,111387.5,16951250.0,25210.0,87900.0,41287.5,250837.5,127240.0,146630.0,112205.0,111850.0,251825.0
2018-02-07,,78340.0,19536.0,87131.25,18262.5,20370.0,79670.0,61730.0,38645.0,89688.0,154543.75,244700.0,133425.0,74150.0,114609.4,132060.0,77412.5,80892.0,115262.5,47043.75,54340.0,49590.0,27690.0,185270.0,26140.0,27010.0,130905.0,25000.0,13662.5,21817.5,98290.0,49195.0,74390.4,149580.0,49150.0,15680.0,133812.5,81600.0,33540.0,213312.6,121062.5,144656.3,23025.0,30540.0,123785.0,314575.0,52520.0,158230.0,130500.0,111850.0,121670.0,72210.0,124125.0,27040.0,410512.005,19900.0,106900.0,57825.0,65460.0,84300.0,129365.0,8720.0,156980.0,25545.0,9285.0,58905.0,23420.0,40175.0,18940.0,159960.0,27210.0,30405.0,100100.0,72440.0,109000.0,54380.0,8607.5,144612.5,110962.5,16800000.0,25670.0,88820.0,40800.0,250837.5,127110.0,146210.0,112200.0,109937.5,251825.0
2018-02-08,,77980.0,19326.0,87331.25,18287.5,20600.0,79430.0,60220.0,38780.0,89686.0,154337.5,244675.0,129862.5,73625.0,114710.9,132080.0,76837.5,79871.4,115881.25,46837.5,54120.0,49490.0,27780.0,180580.0,26020.0,26790.0,126725.0,24890.0,13475.0,22125.0,95710.0,48785.0,73680.6,146480.0,49387.5,15220.8,134762.5,81850.0,34170.0,213390.6,121109.4,144281.3,22812.5,29920.0,120060.0,304787.5,51490.0,157740.0,130370.0,111835.0,120790.0,71055.0,124037.5,26940.0,410532.84,21600.0,104870.0,56825.0,64200.0,81600.0,125620.0,8700.0,156640.0,24490.0,9170.0,59010.0,22965.0,39533.0,18565.0,159080.0,27130.0,30270.0,97000.0,72270.0,105900.0,53750.0,8512.5,143575.0,110506.25,16701250.0,25060.0,87150.0,40362.5,250825.0,126990.0,145900.0,112190.0,108537.5,251800.0
2018-02-09,,78270.0,19176.0,86793.75,18487.5,20600.0,79580.0,58820.0,38815.0,89904.0,154375.0,244637.5,131025.0,73100.0,114687.5,131830.0,76250.0,77548.8,115812.5,46425.0,53262.0,49450.0,27540.0,182070.0,26265.0,26160.0,128385.0,24650.0,13325.0,22140.0,97340.0,48410.0,79128.0,147680.0,49150.0,15176.0,134337.5,81500.0,34380.0,213421.8,120968.8,143812.5,22450.0,29470.0,120935.0,301212.5,50755.0,158040.0,130490.0,111870.0,121120.0,70160.0,124050.0,26940.0,410512.005,20425.0,102000.0,55100.0,62600.0,80600.0,124770.0,8580.0,157000.0,24350.0,9015.0,58800.0,22720.0,39150.0,18295.0,159440.0,25820.0,30125.0,98050.0,72590.0,106325.0,52920.0,8535.0,143512.5,111137.5,16612500.0,24710.0,85740.0,41037.5,250825.0,127030.0,145950.0,112200.0,106750.0,251800.0
