DATE,CASH,F_AD,F_BO,F_BP,F_C,F_CC,F_CD,F_CL,F_CT,F_DX,F_EC,F_ED,F_ES,F_FC,F_FV,F_GC,F_HG,F_HO,F_JY,F_KC,F_LB,F_LC,F_LN,F_MD,F_MP,F_NG,F_NQ,F_NR,F_O,F_OJ,F_PA,F_PL,F_RB,F_RU,F_S,F_SB,F_SF,F_SI,F_SM,F_TU,F_TY,F_US,F_W,F_XX,F_YM,F_AX,F_CA,F_DT,F_UB,F_UZ,F_GS,F_LX,F_SS,F_DL,F_ZQ,F_VX,F_AE,F_BG,F_BC,F_LU,F_DM,F_AH,F_CF,F_DZ,F_FB,F_FL,F_FM,F_FP,F_FY,F_GX,F_HP,F_LR,F_LQ,F_ND,F_NY,F_PQ,F_RR,F_RF,F_RP,F_RY,F_SH,F_SX,F_TR,F_EB,F_VF,F_VT,F_VW,F_GD,F_F
2018-01-16,,79190.0,19614.0,86225.0,17300.0,19010.0,80290.0,63340.0,40310.0,89675.0,153781.25,245337.5,138462.5,71050.0,115429.7,133210.0,79587.5,86217.6,113475.0,44943.75,51458.0,47800.0,29800.0,194960.0,25690.0,28720.0,134585.0,23780.0,12462.5,20175.0,108405.0,49500.0,77716.8,157070.0,48162.5,15198.4,130525.0,84000.0,31780.0,213578.2,122843.8,150312.5,20662.5,31910.0,128410.0,328125.0,54705.0,160410.0,131110.0,111860.0,123810.0,76565.0,124137.5,26080.0,410512.005,11450.0,111560.0,61050.0,68480.0,93850.0,134145.0,8830.0,159250.0,26265.0,9530.0,54600.0,24390.0,39976.0,19685.0,161880.0,30570.0,30840.0,105800.0,72480.0,118300.0,56090.0,8782.5,146950.0,111262.5,16892500.0,26460.0,93310.0,39562.5,250825.0,127510.0,147870.0,112145.0,112687.5,251750.0
2018-01-17,,79530.0,19446.0,86406.25,17412.5,19250.0,79840.0,63250.0,40480.0,89530.0,153650.0,245325.0,138950.0,71500.0,115257.8,132660.0,79462.5,85793.4,113293.75,45056.25,51854.0,47990.0,30080.0,195490.0,25980.0,29290.0,134895.0,24170.0,12512.5,20745.0,108920.0,50110.0,77595.0,157580.0,48062.5,14952.0,130875.0,84900.0,32030.0,213500.0,122546.9,150093.8,20775.0,31980.0,128875.0,328187.5,54815.0,160650.0,131150.0,111870.0,123870.0,76535.0,124162.5,26840.0,410512.005,11700.0,111120.0,60700.0,68190.0,93300.0,134600.0,8840.0,159450.0,26350.0,9530.0,54810.0,24320.0,40065.0,19750.0,163000.0,32190.0,30830.0,106000.0,72390.0,118475.0,56140.0,8720.0,146862.5,110600.0,16913750.0,26450.0,93260.0,39725.0,250825.0,127580.0,148010.0,112155.0,112875.0,251775.0
2018-01-18,,79540.0,19326.0,86693.75,17525.0,19720.0,80175.0,63440.0,40910.0,89775.0,153481.25,245337.5,139687.5,73000.0,115187.5,132430.0,79600.0,85722.0,113150.0,45356.25,52041.0,49040.0,30110.0,195630.0,26025.0,29050.0,135920.0,24190.0,12700.0,21075.0,109135.0,50050.0,78430.8,157440.0,48325.0,14582.4,130662.5,84575.0,32360.0,213468.8,122343.8,149093.8,21062.5,32050.0,129560.0,329800.0,54720.0,160300.0,131050.0,111855.0,123530.0,76285.0,124150.0,26680.0,410512.005,11800.0,112360.0,60725.0,68410.0,92300.0,135420.0,8840.0,159200.0,26575.0,9575.0,54285.0,24410.0,40230.0,19775.0,162000.0,31040.0,30985.0,106000.0,72500.0,118550.0,56150.0,8745.0,146575.0,110487.5,16952500.0,26550.0,93380.0,39725.0,250837.5,127540.0,147840.0,112165.0,112937.5,251775.0
2018-01-19,,79950.0,19272.0,86906.25,17562.5,19160.0,80050.0,62780.0,41180.0,89530.0,154068.75,245350.0,139587.5,72450.0,115062.5,133160.0,79500.0,85444.8,113493.75,44850.0,52470.0,48850.0,30010.0,195480.0,26240.0,29260.0,136030.0,24100.0,12887.5,21255.0,109470.0,50185.0,78166.2,157250.0,48600.0,14582.4,130987.5,84800.0,32800.0,213453.2,122109.4,148531.3,21075.0,32170.0,129380.0,331287.5,54825.0,160310.0,131090.0,111885.0,123410.0,76325.0,124150.0,26720.0,410512.005,11850.0,112750.0,60600.0,67900.0,92500.0,135990.0,8850.0,159200.0,26835.0,9590.0,54075.0,24495.0,40597.0,19830.0,161640.0,31850.0,31065.0,106100.0,72770.0,118675.0,56750.0,8755.0,146350.0,110537.5,16917500.0,26680.0,93340.0,40037.5,250837.5,127530.0,147730.0,112175.0,112500.0,251775.0
2018-01-22,,79910.0,19260.0,87018.75,17562.5,19210.0,80120.0,63050.0,41500.0,89710.0,154056.25,245350.0,140100.0,72737.5,115000.0,133290.0,79487.5,85747.2,113393.75,45581.25,52107.0,49330.0,30040.0,197190.0,26095.0,29070.0,136485.0,24170.0,12925.0,21975.0,107830.0,49740.0,78460.2,159110.0,49000.0,14739.2,131075.0,84725.0,33320.0,213406.2,122046.9,148375.0,21162.5,32290.0,129720.0,335100.0,55090.0,160380.0,131200.0,111920.0,123290.0,76480.0,124150.0,27000.0,410512.005,11550.0,113410.0,60775.0,68030.0,92400.0,136860.0,8870.0,158880.0,27020.0,9590.0,53970.0,24560.0,40782.0,19925.0,161660.0,31890.0,31105.0,106250.0,72720.0,118475.0,57410.0,8772.5,146850.0,110012.5,16937500.0,26660.0,93800.0,40300.0,250850.0,127550.0,147770.0,112185.0,112650.0,251775.0
2018-01-23,,79690.0,19302.0,87387.5,17475.0,19230.0,80160.0,63700.0,41005.0,89415.0,154162.5,245375.0,141437.5,72575.0,115046.9,133580.0,77700.0,86591.4,113437.5,45187.5,51678.0,49460.0,29690.0,198530.0,25955.0,29440.0,138395.0,24220.0,13262.5,22125.0,108200.0,49675.0,79396.8,159980.0,48975.0,14672.0,131137.5,83675.0,33430.0,213453.2,122125.0,148781.3,20987.5,32440.0,130675.0,337800.0,55190.0,160680.0,131250.0,111920.0,123400.0,76560.0,124150.0,26900.0,410512.005,11700.0,113500.0,61175.0,68720.0,92150.0,136565.0,8890.0,159070.0,26850.0,9730.0,54285.0,24550.0,40796.0,20005.0,162380.0,32540.0,30790.0,105100.0,73110.0,119650.0,57880.0,8777.5,147062.5,109987.5,16868750.0,26740.0,94360.0,40350.0,250837.5,127600.0,147690.0,112190.0,113412.5,251775.0
2018-01-24,,80060.0,19512.0,87893.75,17487.5,19080.0,80560.0,64340.0,40805.0,88525.0,154981.25,245362.5,141275.0,73050.0,115101.6,134410.0,77850.0,87141.6,114300.0,45262.5,51975.0,49800.0,29700.0,198090.0,26185.0,30240.0,137765.0,24050.0,13500.0,21547.5,108755.0,50455.0,79480.8,159650.0,49012.5,14604.8,131850.0,84925.0,33590.0,213453.2,122140.6,148218.8,21037.5,32330.0,130435.0,334200.0,54770.0,160320.0,131120.0,111905.0,122690.0,75670.0,124125.0,26720.0,410491.17,11850.0,112770.0,61650.0,69110.0,91650.0,135200.0,8980.0,158620.0,26310.0,9685.0,54600.0,24520.0,40443.0,19870.0,161840.0,30800.0,30735.0,105000.0,73390.0,118100.0,57480.0,8800.0,146012.5,109187.5,16883750.0,26660.0,94140.0,40725.0,250837.5,127460.0,147390.0,112185.0,114637.5,251750.0
2018-01-25,,80240.0,19476.0,88418.75,17725.0,19440.0,80800.0,65080.0,40885.0,87825.0,155893.75,245350.0,141537.5,71212.5,114968.8,134620.0,79900.0,88284.0,114925.0,45637.5,52107.0,48910.0,29490.0,197890.0,26300.0,30450.0,138040.0,24100.0,12962.5,21765.0,108850.0,50565.0,79984.8,159460.0,49350.0,14660.8,133387.5,85625.0,33680.0,213359.4,121968.8,148343.8,21475.0,32130.0,131050.0,330350.0,54520.0,159660.0,130750.0,111860.0,122610.0,75535.0,124125.0,26620.0,410449.5,12050.0,112320.0,62350.0,69550.0,91250.0,133870.0,9020.0,158370.0,26280.0,9680.0,54600.0,24325.0,39941.0,19785.0,161600.0,30770.0,31690.0,106250.0,73200.0,117325.0,57630.0,8820.0,145287.5,109031.25,16898750.0,26380.0,93790.0,41100.0,250837.5,127230.0,147290.0,112170.0,114775.0,251750.0
2018-01-26,,80180.0,19500.0,88618.75,17725.0,19500.0,80795.0,64910.0,40160.0,88135.0,155993.75,245312.5,142062.5,71625.0,114906.3,134860.0,79625.0,88460.4,114856.25,46312.5,53053.0,48810.0,29310.0,197940.0,26335.0,30720.0,138685.0,24270.0,12825.0,22147.5,107635.0,50640.0,79884.0,160000.0,49187.5,14795.2,133962.5,86175.0,33400.0,213265.6,121984.4,148468.8,21712.5,32240.0,131905.0,331475.0,54890.0,159740.0,130630.0,111830.0,122530.0,75675.0,124112.5,26560.0,410470.335,12200.0,112530.0,62425.0,69620.0,91700.0,133800.0,9050.0,158360.0,26055.0,9710.0,54600.0,24450.0,40119.0,19835.0,162820.0,31750.0,31675.0,106750.0,72920.0,117775.0,57650.0,8832.5,144800.0,109487.5,16835000.0,26420.0,94010.0,41125.0,250837.5,127170.0,147150.0,112165.0,114775.0,251750.0
2018-01-29,,80870.0,19632.0,88062.5,17837.5,19340.0,80995.0,64980.0,39075.0,88405.0,155543.75,245287.5,142575.0,73075.0,114679.7,134090.0,79775.0,87553.2,115456.25,46368.75,52503.0,49920.0,29320.0,197840.0,26265.0,30380.0,139600.0,24600.0,13050.0,22327.5,107700.0,50260.0,80232.6,159710.0,49312.5,15008.0,134537.5,85425.0,33610.0,213171.8,121562.5,147562.5,22150.0,32240.0,132080.0,331675.0,55125.0,158660.0,130340.0,111765.0,122280.0,75945.0,124100.0,26660.0,410470.335,12300.0,112690.0,61775.0,68750.0,90700.0,134730.0,9040.0,157810.0,26715.0,9740.0,57540.0,24405.0,40304.0,19845.0,161100.0,31530.0,31435.0,107250.0,73080.0,117450.0,57050.0,8797.5,144212.5,110025.0,16808750.0,26410.0,93540.0,40825.0,250837.5,126940.0,146340.0,112145.0,114775.0,251750.0
2018-01-30,,80560.0,19572.0,87775.0,17950.0,19430.0,80875.0,63890.0,38480.0,88310.0,155512.5,245300.0,140925.0,72212.5,114726.6,133750.0,78800.0,86415.0,115437.5,45581.25,51458.0,49090.0,28850.0,195520.0,26120.0,31610.0,138055.0,24670.0,13437.5,21855.0,104500.0,49760.0,78149.4,157940.0,49412.5,15097.6,134400.0,85200.0,33480.0,213250.0,121531.3,147125.0,22487.5,31910.0,130025.0,329162.5,54640.0,158730.0,130430.0,111795.0,122320.0,75195.0,124112.5,26720.0,410470.335,13500.0,111750.0,61075.0,68000.0,89500.0,132985.0,8940.0,157470.0,26310.0,9595.0,57330.0,24170.0,40076.0,19685.0,160620.0,31530.0,31215.0,105400.0,72860.0,115575.0,56670.0,8807.5,144562.5,109856.25,16783750.0,26240.0,92920.0,40775.0,250825.0,126910.0,146530.0,112155.0,113725.0,251800.0
2018-01-31,,80480.0,19752.0,88656.25,17975.0,19980.0,81080.0,63670.0,38260.0,88185.0,156150.0,245287.5,140650.0,72375.0,114585.9,133550.0,79425.0,86163.0,115181.25,45431.25,51480.0,49000.0,28840.0,194750.0,26130.0,29490.0,138430.0,24600.0,12925.0,21675.0,102190.0,49950.0,77947.8,157080.0,49450.0,14750.4,134912.5,85325.0,33500.0,213156.2,121328.1,147093.8,22375.0,31860.0,130130.0,328875.0,54700.0,158500.0,130350.0,111800.0,121870.0,74635.0,124100.0,26720.0,410470.335,13330.0,111580.0,60925.0,67810.0,88450.0,133490.0,8960.0,157560.0,26210.0,9580.0,57624.0,24140.0,39950.0,19650.0,160980.0,29950.0,31180.0,102550.0,73330.0,115475.0,56600.0,8827.5,144362.5,109712.5,16875000.0,26290.0,92310.0,41075.0,250825.0,127060.0,146670.0,112165.0,113725.0,251800.0
2018-02-01,,80000.0,19698.0,88881.25,17925.0,20100.0,81190.0,64630.0,38580.0,87955.0,156106.25,245275.0,140475.0,72712.5,114484.4,134020.0,79575.0,86948.4,114850.0,45131.25,52019.0,49300.0,28890.0,194650.0,26310.0,28370.0,137695.0,24700.0,13275.0,21907.5,101235.0,49795.0,79174.2,156560.0,48875.0,14817.6,135137.5,85350.0,33070.0,213125.0,121078.1,146093.8,22162.5,31560.0,129610.0,323212.5,54285.0,158150.0,130290.0,111785.0,121500.0,74150.0,124100.0,26800.0,410470.335,12500.0,111000.0,61500.0,68810.0,86600.0,132325.0,8940.0,157410.0,26305.0,9550.0,59640.0,24160.0,41072.0,19545.0,159900.0,28560.0,31200.0,102000.0,73370.0,116200.0,56040.0,8820.0,144362.5,109381.25,16955000.0,26250.0,91910.0,41125.0,250837.5,127010.0,146440.0,112165.0,114375.0,251800.0
2018-02-02,,79290.0,19488.0,88518.75,17975.0,20380.0,80490.0,64470.0,38615.0,88010.0,156387.5,245250.0,137762.5,74662.5,114289.1,133010.0,79125.0,85860.6,114093.75,44943.75,52514.0,50120.0,28670.0,191200.0,26325.0,28400.0,135045.0,24680.0,13300.0,21675.0,103225.0,49515.0,77691.6,154260.0,48850.0,14963.2,135200.0,82600.0,33070.0,213078.2,120656.3,144750.0,22250.0,30990.0,127050.0,317187.5,53290.0,157710.0,130260.0,111805.0,120920.0,73350.0,124087.5,26980.0,410491.17,12850.0,109540.0,60825.0,67960.0,87100.0,130110.0,8880.0,156950.0,25765.0,9420.0,59640.0,23820.0,40689.0,19170.0,158800.0,28460.0,30865.0,102650.0,73000.0,114750.0,55140.0,8797.5,144712.5,109906.25,17101250.0,25960.0,90880.0,40625.0,250825.0,126930.0,145930.0,112175.0,113325.0,251800.0
2018-02-05,,78880.0,19434.0,87593.75,17862.5,20630.0,79805.0,63420.0,38225.0,88445.0,155800.0,245250.0,129787.5,74025.0,114375.0,133160.0,79262.5,84205.8,114275.0,44812.5,52239.0,50050.0,28910.0,180260.0,26055.0,27360.0,127755.0,24800.0,13300.0,21300.0,102395.0,49525.0,77162.4,145020.0,48475.0,14873.6,134612.5,82550.0,32620.0,213187.6,120562.5,144093.8,21937.5,29840.0,118455.0,303450.0,51145.0,157620.0,130300.0,111840.0,121190.0,70520.0,124087.5,27200.0,410491.17,15200.0,107930.0,59750.0,66980.0,85950.0,124000.0,8820.0,156800.0,24600.0,9215.0,59850.0,23420.0,40259.0,18420.0,158400.0,27470.0,30485.0,102250.0,72660.0,106825.0,53920.0,8675.0,143887.5,110593.75,16860000.0,25480.0,88170.0,40425.0,250837.5,126980.0,146020.0,112175.0,112287.5,251800.0
2018-02-06,,78480.0,19416.0,86856.25,17812.5,20420.0,79650.0,63120.0,37925.0,88805.0,155181.25,244712.5,126450.0,73962.5,114656.3,132280.0,79000.0,83277.6,114937.5,44662.5,52041.0,49720.0,28240.0,176100.0,25945.0,26950.0,125205.0,24960.0,13300.0,21292.5,99720.0,49350.0,75906.6,141180.0,48387.5,15344.0,134300.0,82700.0,32650.0,213312.6,121171.9,145468.8,21937.5,29590.0,115440.0,301762.5,50490.0,158480.0,130600.0,111860.0,121610.0,68600.0,124100.0,27340.0,410532.84,18100.0,104000.0,59300.0,66530.0,84000.0,123575.0,8780.0,157130.0,24125.0,9010.0,59430.0,22400.0,39413.0,18330.0,160180.0,26940.0,30420.0,100550.0,72630.0,105325.0,53000.0,8637.5,143887.5,111100.0,16762500.0,24750.0,86110.0,40387.5,250837.5,127180.0,146630.0,112205.0,111250.0,251800.0
2018-02-07,,78290.0,19494.0,86925.0,18125.0,20150.0,79585.0,61250.0,38605.0,88895.0,154312.5,244662.5,133025.0,74062.5,114484.4,131350.0,77125.0,80862.6,114875.0,46781.25,53295.0,49520.0,27550.0,184050.0,26140.0,26880.0,130640.0,24930.0,13450.0,21720.0,97600.0,49000.0,73941.0,148750.0,49100.0,15254.4,133487.5,81050.0,33160.0,213203.2,120859.4,144343.8,22387.5,30060.0,122515.0,310112.5,51690.0,157920.0,130340.0,111805.0,121470.0,71005.0,124112.5,27040.0,410512.005,17800.0,105620.0,57625.0,65160.0,84100.0,126410.0,8700.0,156830.0,24980.0,9090.0,58905.0,23035.0,40175.0,18615.0,159460.0,27020.0,30375.0,100100.0,72160.0,107375.0,53670.0,8600.0,144462.5,110825.0,16743750.0,25190.0,87450.0,40737.5,250837.5,127080.0,146210.0,112200.0,109587.5,251800.0
2018-02-08,,77880.0,19314.0,86900.0,18225.0,20240.0,79355.0,60090.0,38615.0,89465.0,153868.75,244612.5,128850.0,73525.0,114367.2,130900.0,76537.5,79863.0,114762.5,46481.25,53900.0,49380.0,27500.0,179900.0,25905.0,26740.0,126020.0,24650.0,13300.0,21750.0,95510.0,48630.0,73609.2,146210.0,48887.5,15176.0,133250.0,80950.0,33430.0,213218.8,120531.3,143625.0,22562.5,29710.0,119000.0,303112.5,51020.0,157260.0,130160.0,111800.0,120480.0,70345.0,124012.5,26920.0,410512.005,18750.0,104560.0,56825.0,64100.0,81500.0,125600.0,8690.0,156380.0,24270.0,9150.0,59010.0,22965.0,39374.0,18445.0,158140.0,26970.0,30215.0,97000.0,71820.0,105500.0,53600.0,8512.5,143075.0,109556.25,16633750.0,24860.0,86270.0,40300.0,250825.0,126900.0,145870.0,112185.0,108537.5,251800.0
2018-02-09,,77710.0,19164.0,86375.0,18462.5,20260.0,78860.0,57900.0,38505.0,89575.0,153787.5,244550.0,126512.5,72100.0,114546.9,131320.0,75650.0,76792.8,115262.5,46406.25,53064.0,49120.0,27530.0,176770.0,25925.0,25880.0,123280.0,24520.0,13300.0,22080.0,95250.0,48015.0,78090.6,143400.0,48987.5,15108.8,134100.0,80650.0,33810.0,213281.2,120796.9,143593.8,22412.5,29040.0,116625.0,297500.0,49725.0,157700.0,130360.0,111835.0,120770.0,69195.0,124037.5,26860.0,410512.005,20340.0,102000.0,54625.0,61770.0,79600.0,123500.0,8530.0,156460.0,24005.0,8935.0,58800.0,22660.0,39014.0,18075.0,158860.0,25770.0,30065.0,98050.0,72050.0,102825.0,52740.0,8472.5,143112.5,110118.75,16512500.0,24710.0,85130.0,40500.0,250825.0,126990.0,145950.0,112190.0,106275.0,251800.0
