DATE,CASH,F_AD,F_BO,F_BP,F_C,F_CC,F_CD,F_CL,F_CT,F_DX,F_EC,F_ED,F_ES,F_FC,F_FV,F_GC,F_HG,F_HO,F_JY,F_KC,F_LB,F_LC,F_LN,F_MD,F_MP,F_NG,F_NQ,F_NR,F_O,F_OJ,F_PA,F_PL,F_RB,F_RU,F_S,F_SB,F_SF,F_SI,F_SM,F_TU,F_TY,F_US,F_W,F_XX,F_YM,F_AX,F_CA,F_DT,F_UB,F_UZ,F_GS,F_LX,F_SS,F_DL,F_ZQ,F_VX,F_AE,F_BG,F_BC,F_LU,F_DM,F_AH,F_CF,F_DZ,F_FB,F_FL,F_FM,F_FP,F_FY,F_GX,F_HP,F_LR,F_LQ,F_ND,F_NY,F_PQ,F_RR,F_RF,F_RP,F_RY,F_SH,F_SX,F_TR,F_EB,F_VF,F_VT,F_VW,F_GD,F_F
2018-01-16,,79280.0,19950.0,86356.25,17362.5,19470.0,80445.0,64330.0,40910.0,89825.0,153987.5,245412.5,139487.5,71375.0,115523.4,133730.0,80600.0,86956.8,113562.5,45675.0,51645.0,47800.0,29800.0,196920.0,25690.0,29400.0,135630.0,23810.0,12462.5,20535.0,111880.0,49985.0,78670.2,159430.0,48250.0,15792.0,130700.0,86175.0,31800.0,213671.8,122921.9,150500.0,21012.5,32170.0,129065.0,330400.0,55130.0,160460.0,131120.0,111875.0,123860.0,77080.0,124150.0,26080.0,410532.84,11500.0,111890.0,61925.0,69600.0,94100.0,134400.0,8880.0,159250.0,26550.0,9600.0,54600.0,24450.0,39978.0,19825.0,161960.0,31420.0,31195.0,106250.0,72500.0,119225.0,56640.0,8807.5,147512.5,111500.0,16972500.0,26680.0,94540.0,39600.0,250837.5,127510.0,147920.0,112145.0,113325.0,251775.0
2018-01-17,,79700.0,19662.0,86612.5,17425.0,19290.0,80525.0,63820.0,40650.0,89560.0,154637.5,245350.0,139137.5,71800.0,115507.8,133900.0,80475.0,86032.8,114237.5,45375.0,52074.0,48030.0,30360.0,195560.0,26050.0,29640.0,135255.0,24190.0,12512.5,21120.0,108925.0,50210.0,78271.2,157820.0,48312.5,15276.8,131712.5,86050.0,32150.0,213625.0,122984.4,150875.0,20837.5,32080.0,129140.0,329387.5,54860.0,160780.0,131210.0,111880.0,124010.0,76735.0,124175.0,26840.0,410512.005,12050.0,111760.0,61475.0,68950.0,93500.0,134840.0,8840.0,159450.0,26445.0,9590.0,54810.0,24320.0,40146.0,19760.0,163200.0,32430.0,30930.0,106000.0,72690.0,118900.0,56140.0,8795.0,147000.0,111643.75,16935000.0,26460.0,93500.0,39975.0,250825.0,127580.0,148010.0,112155.0,112912.5,251775.0
2018-01-18,,79690.0,19494.0,86737.5,17625.0,19960.0,80425.0,64000.0,41005.0,90220.0,153525.0,245350.0,140162.5,73237.5,115257.8,132740.0,79800.0,86339.4,113300.0,46368.75,52525.0,49150.0,30220.0,196750.0,26135.0,30290.0,136360.0,24290.0,12750.0,21097.5,110910.0,50175.0,79228.8,159090.0,48437.5,15075.2,130825.0,84950.0,32450.0,213515.6,122546.9,150125.0,21112.5,32180.0,130420.0,330750.0,55130.0,160620.0,131150.0,111875.0,123750.0,76770.0,124162.5,27400.0,410512.005,12100.0,112380.0,61350.0,69190.0,92600.0,135675.0,8880.0,159400.0,26605.0,9625.0,54285.0,24425.0,40230.0,19865.0,162980.0,31790.0,31025.0,106000.0,72670.0,120350.0,56150.0,8755.0,146912.5,110612.5,16953750.0,26660.0,93750.0,39825.0,250837.5,127590.0,147920.0,112165.0,113112.5,251800.0
2018-01-19,,80130.0,19368.0,87268.75,17575.0,19700.0,80665.0,63680.0,41265.0,89890.0,154425.0,245375.0,139850.0,73725.0,115226.6,133230.0,80025.0,85709.4,113568.75,45412.5,52921.0,49410.0,30340.0,195790.0,26335.0,29880.0,136330.0,24180.0,12950.0,21810.0,109535.0,50295.0,79522.8,157720.0,48625.0,14728.0,131825.0,84800.0,32830.0,213515.6,122375.0,149156.3,21262.5,32170.0,129720.0,331475.0,54920.0,160420.0,131130.0,111895.0,123480.0,76450.0,124150.0,27140.0,410512.005,12100.0,112920.0,61150.0,68610.0,92500.0,135990.0,8880.0,159340.0,26845.0,9610.0,54096.0,24500.0,40597.0,19845.0,162100.0,31850.0,31125.0,106100.0,73030.0,119150.0,56750.0,8782.5,146662.5,110575.0,17015000.0,26690.0,93600.0,40400.0,250837.5,127530.0,147740.0,112175.0,112500.0,251800.0
2018-01-22,,80120.0,19380.0,87287.5,17675.0,19390.0,80220.0,63500.0,41675.0,89840.0,154593.75,245362.5,140200.0,73225.0,115117.2,133940.0,79662.5,86318.4,114000.0,45618.75,52800.0,49340.0,30210.0,197540.0,26325.0,29800.0,136615.0,24240.0,12925.0,22012.5,110260.0,50930.0,78850.8,159350.0,49025.0,14907.2,131387.5,85225.0,33330.0,213468.8,122281.3,148906.3,21225.0,32290.0,129905.0,336312.5,55310.0,160550.0,131290.0,111930.0,123610.0,76690.0,124162.5,27180.0,410532.84,12050.0,113700.0,61275.0,68540.0,92400.0,137825.0,8870.0,159190.0,27090.0,9625.0,53970.0,24570.0,40793.0,19970.0,161840.0,32110.0,31205.0,106250.0,72800.0,119150.0,57410.0,8772.5,147225.0,110768.75,16971250.0,26780.0,94370.0,40300.0,250850.0,127590.0,147770.0,112195.0,112812.5,251800.0
2018-01-23,,80260.0,19332.0,87793.75,17587.5,19490.0,80450.0,63880.0,41710.0,89725.0,154625.0,245375.0,141762.5,73050.0,115085.9,133840.0,79962.5,86591.4,113668.75,45806.25,52129.0,49620.0,30110.0,199150.0,26220.0,29490.0,138595.0,24290.0,13312.5,22260.0,109195.0,50050.0,79606.8,160650.0,49150.0,14672.0,131337.5,84950.0,33770.0,213468.8,122171.9,148875.0,21175.0,32580.0,131005.0,338700.0,55785.0,160700.0,131290.0,111930.0,123520.0,76790.0,124162.5,27180.0,410512.005,11750.0,114060.0,61400.0,68880.0,92250.0,138140.0,8890.0,159190.0,27060.0,9875.0,54285.0,24640.0,40799.0,20110.0,162400.0,32590.0,31150.0,105250.0,73290.0,119825.0,57880.0,8792.5,147387.5,110006.25,17016250.0,26840.0,94540.0,40650.0,250837.5,127600.0,147920.0,112190.0,113412.5,251800.0
2018-01-24,,80100.0,19518.0,87925.0,17562.5,19390.0,80595.0,64420.0,41035.0,89445.0,155087.5,245387.5,141850.0,73650.0,115257.8,134620.0,77962.5,87670.8,114356.25,45468.75,52041.0,49990.0,29930.0,199280.0,26200.0,30900.0,139130.0,24380.0,13537.5,22200.0,108765.0,50625.0,80308.2,161290.0,49287.5,14772.8,131912.5,85200.0,33940.0,213578.2,122484.4,149375.0,21112.5,32530.0,130925.0,339162.5,55410.0,160850.0,131280.0,111930.0,123390.0,76800.0,124150.0,26980.0,410512.005,12000.0,113660.0,62075.0,69540.0,91800.0,137145.0,8980.0,159060.0,27010.0,9760.0,54600.0,24540.0,40534.0,20050.0,163000.0,30800.0,30785.0,105500.0,73560.0,120100.0,57480.0,8807.5,147100.0,110218.75,16971250.0,26780.0,94750.0,40750.0,250837.5,127550.0,147410.0,112185.0,114862.5,251800.0
2018-01-25,,80740.0,19620.0,89381.25,17800.0,19530.0,81115.0,65880.0,41140.0,88665.0,156362.5,245375.0,142000.0,73325.0,115156.3,136270.0,80750.0,88485.6,115525.0,46012.5,52250.0,50120.0,30430.0,198760.0,26495.0,30510.0,138670.0,24260.0,13800.0,22237.5,110590.0,51025.0,80808.0,160150.0,49600.0,14817.6,133562.5,87775.0,34200.0,213484.4,122250.0,148656.3,21650.0,32330.0,131325.0,334862.5,54910.0,160570.0,131190.0,111920.0,122950.0,75950.0,124137.5,26800.0,410491.17,12250.0,112780.0,62900.0,70530.0,91250.0,135075.0,9100.0,158870.0,26435.0,9680.0,54600.0,24465.0,39990.0,19955.0,162440.0,31050.0,31875.0,106250.0,73410.0,118825.0,57630.0,8857.5,146575.0,109343.75,16943750.0,26400.0,94470.0,41350.0,250837.5,127560.0,147290.0,112195.0,116175.0,251775.0
2018-01-26,,80200.0,19554.0,88625.0,17750.0,19570.0,80840.0,65250.0,40930.0,88740.0,156043.75,245350.0,142112.5,71950.0,115195.3,135270.0,80100.0,88460.4,115018.75,46368.75,53361.0,49080.0,29540.0,198780.0,26360.0,31050.0,138760.0,24280.0,13050.0,22350.0,109130.0,50960.0,79951.2,160480.0,49512.5,14884.8,133987.5,86450.0,34040.0,213437.6,122437.5,149375.0,21750.0,32250.0,131905.0,332900.0,54970.0,160150.0,130850.0,111885.0,122920.0,75810.0,124125.0,26620.0,410491.17,12450.0,112860.0,62450.0,69690.0,92000.0,135000.0,9050.0,158630.0,26350.0,9715.0,54600.0,24450.0,40119.0,19865.0,163080.0,31960.0,31715.0,106750.0,73010.0,118450.0,57650.0,8872.5,145787.5,110050.0,16983750.0,26540.0,94300.0,41275.0,250837.5,127350.0,147290.0,112165.0,114775.0,251775.0
2018-01-29,,81190.0,19740.0,88818.75,17837.5,19820.0,81220.0,66180.0,40260.0,88520.0,156562.5,245325.0,143712.5,74025.0,114953.1,135370.0,80000.0,89325.6,116031.25,47081.25,53889.0,50200.0,29620.0,199530.0,26530.0,30800.0,140600.0,24600.0,13262.5,22470.0,108870.0,50820.0,81354.0,160880.0,49612.5,15064.0,135187.5,87100.0,33700.0,213328.2,122046.9,148750.0,22150.0,32360.0,132920.0,334137.5,55445.0,159590.0,130570.0,111825.0,122280.0,76535.0,124112.5,26840.0,410470.335,12350.0,113390.0,63000.0,70180.0,92300.0,135525.0,9080.0,158200.0,26800.0,9830.0,57624.0,24500.0,40328.0,19965.0,162860.0,31560.0,31630.0,107250.0,73540.0,118825.0,57490.0,8852.5,144987.5,110175.0,16883750.0,26720.0,94180.0,41312.5,250837.5,127130.0,146340.0,112165.0,115262.5,251775.0
2018-01-30,,81050.0,19782.0,88362.5,17975.0,19440.0,81145.0,65530.0,39180.0,88785.0,156125.0,245312.5,142662.5,73275.0,114882.8,134400.0,79962.5,87397.8,115681.25,46781.25,51953.0,49840.0,29360.0,197900.0,26365.0,31870.0,139830.0,24810.0,13487.5,22702.5,108245.0,50530.0,80724.0,159900.0,49725.0,15332.8,134675.0,85700.0,33820.0,213343.8,121812.5,148062.5,22700.0,32150.0,132085.0,330825.0,54915.0,158740.0,130440.0,111805.0,122330.0,76065.0,124112.5,26820.0,410491.17,13550.0,112410.0,62000.0,69010.0,91500.0,133965.0,9040.0,157890.0,26605.0,9700.0,57330.0,24320.0,40125.0,19775.0,161200.0,31950.0,31500.0,105400.0,73250.0,117850.0,56670.0,8830.0,145112.5,110456.25,16890000.0,26410.0,93310.0,40987.5,250825.0,126970.0,146530.0,112155.0,114812.5,251800.0
2018-01-31,,80970.0,19866.0,88837.5,18075.0,20070.0,81155.0,64030.0,38620.0,88520.0,156350.0,245325.0,141162.5,73250.0,114835.9,134180.0,79775.0,86347.8,115893.75,45937.5,51491.0,49580.0,29310.0,195990.0,26150.0,31650.0,138765.0,24760.0,13512.5,22050.0,105265.0,50030.0,78296.4,158640.0,50000.0,15366.4,135112.5,85525.0,34080.0,213343.8,121656.3,147437.5,22925.0,32070.0,130225.0,330000.0,54815.0,158960.0,130500.0,111815.0,122450.0,75200.0,124125.0,26740.0,410470.335,13950.0,111810.0,61100.0,67990.0,89000.0,133490.0,9010.0,157760.0,26210.0,9595.0,58065.0,24215.0,40101.0,19755.0,160980.0,29950.0,31440.0,102550.0,73330.0,116025.0,56600.0,8832.5,144975.0,110006.25,16883750.0,26350.0,93400.0,41075.0,250837.5,127090.0,146710.0,112165.0,113762.5,251800.0
2018-02-01,,80680.0,19800.0,89100.0,18037.5,20170.0,81330.0,64760.0,38650.0,88505.0,156462.5,245300.0,141437.5,72912.5,114742.2,134820.0,79950.0,86977.8,115443.75,45637.5,52162.0,49400.0,28960.0,195740.0,26390.0,29560.0,139460.0,24830.0,13287.5,22087.5,102755.0,50300.0,79871.4,157970.0,49762.5,14817.6,135500.0,86475.0,33780.0,213218.8,121671.9,148031.3,22550.0,32050.0,130810.0,331075.0,55030.0,158550.0,130390.0,111805.0,121780.0,74810.0,124112.5,26840.0,410491.17,13500.0,111800.0,61650.0,69000.0,89000.0,134055.0,8960.0,157410.0,26330.0,9695.0,59640.0,24335.0,41072.0,19770.0,160980.0,29140.0,31415.0,102000.0,73750.0,116500.0,56100.0,8850.0,144500.0,109737.5,16960000.0,26500.0,92540.0,41437.5,250837.5,127010.0,146460.0,112165.0,114650.0,251800.0
2018-02-02,,80500.0,19740.0,89562.5,18050.0,20510.0,81605.0,65990.0,39225.0,88060.0,157618.75,245287.5,141325.0,74850.0,114492.2,135220.0,80387.5,87801.0,115168.75,45581.25,52921.0,50370.0,29280.0,196180.0,26770.0,28910.0,139080.0,24720.0,13337.5,22350.0,103730.0,50570.0,80152.8,158080.0,49287.5,15008.0,136325.0,85900.0,33400.0,213140.6,121093.8,146187.5,22487.5,31530.0,130860.0,324487.5,54415.0,158170.0,130360.0,111810.0,121540.0,74240.0,124100.0,27240.0,410491.17,13250.0,111130.0,62475.0,70000.0,87250.0,131990.0,8990.0,157370.0,26400.0,9550.0,60165.0,24100.0,40850.0,19600.0,159900.0,28460.0,31420.0,102650.0,74010.0,116925.0,55140.0,8872.5,144800.0,110037.5,17131250.0,26280.0,92000.0,41212.5,250825.0,127010.0,146110.0,112175.0,114875.0,251800.0
2018-02-05,,79150.0,19512.0,88443.75,17975.0,20800.0,80435.0,65100.0,38680.0,88755.0,156681.25,245262.5,137850.0,75400.0,114453.1,133460.0,79387.5,85579.2,114400.0,45150.0,52767.0,50390.0,29460.0,191580.0,26315.0,28250.0,135045.0,24880.0,13325.0,21907.5,104300.0,49735.0,78918.0,154370.0,48812.5,15299.2,135400.0,83050.0,33020.0,213218.8,120812.5,144937.5,22162.5,30880.0,127155.0,315275.0,53160.0,157670.0,130300.0,111845.0,121340.0,72720.0,124100.0,27320.0,410491.17,16100.0,108440.0,60875.0,68150.0,86250.0,128565.0,8870.0,156850.0,25780.0,9415.0,59850.0,23575.0,40305.0,19105.0,158700.0,27470.0,30870.0,103000.0,72880.0,114800.0,54010.0,8792.5,144825.0,110681.25,17153750.0,25620.0,90620.0,40650.0,250837.5,126980.0,146020.0,112175.0,113475.0,251825.0
2018-02-06,,78940.0,19518.0,87693.75,17937.5,20700.0,79870.0,63430.0,38275.0,89035.0,155943.75,244837.5,131200.0,74087.5,115187.5,134310.0,79787.5,84142.8,115500.0,45000.0,52140.0,49820.0,29110.0,184500.0,26145.0,27670.0,129460.0,25010.0,13312.5,21472.5,102815.0,49690.0,77338.8,146480.0,48487.5,15568.0,135475.0,83550.0,32680.0,213656.2,121953.1,146906.3,22100.0,29730.0,120435.0,301825.0,50505.0,158960.0,130720.0,111900.0,121920.0,69765.0,124112.5,27520.0,410532.84,27400.0,107530.0,60050.0,67020.0,86000.0,123830.0,8780.0,157270.0,24600.0,9015.0,59430.0,22400.0,39540.0,18415.0,161000.0,27140.0,30595.0,101500.0,72820.0,108100.0,53220.0,8640.0,144150.0,111162.5,16897500.0,24760.0,87000.0,40687.5,250837.5,127180.0,146630.0,112205.0,111250.0,251850.0
2018-02-07,,79170.0,19920.0,87593.75,18187.5,20710.0,80105.0,63920.0,38735.0,89060.0,156006.25,244712.5,134275.0,74387.5,114671.9,132660.0,80325.0,83617.8,114893.75,46893.75,53295.0,49860.0,28280.0,185940.0,26410.0,27610.0,132760.0,25090.0,13537.5,21990.0,100685.0,49725.0,76637.4,150570.0,49437.5,15500.8,134787.5,82950.0,33340.0,213343.8,121203.1,145562.5,22450.0,30190.0,123710.0,313175.0,52235.0,158680.0,130690.0,111870.0,121780.0,71800.0,124125.0,27280.0,410532.84,20450.0,105640.0,59500.0,67200.0,84150.0,127175.0,8790.0,157240.0,25000.0,9170.0,58905.0,23045.0,40175.0,18695.0,160800.0,27460.0,30755.0,100100.0,73490.0,111225.0,53670.0,8755.0,144762.5,111275.0,16997500.0,25310.0,87520.0,41137.5,250837.5,127270.0,146570.0,112205.0,111937.5,251825.0
2018-02-08,,78260.0,19626.0,87050.0,18250.0,20290.0,79615.0,61450.0,38700.0,89725.0,154418.75,244700.0,133237.5,74362.5,114617.2,132070.0,77375.0,80757.6,115206.25,46875.0,54252.0,49590.0,27670.0,185180.0,26140.0,26920.0,130840.0,24920.0,13687.5,21750.0,98385.0,49160.0,74445.0,149730.0,49162.5,15668.8,133700.0,81750.0,33470.0,213312.6,121078.1,144656.3,23087.5,30310.0,123580.0,312500.0,52260.0,157920.0,130380.0,111810.0,121620.0,71610.0,124112.5,26920.0,410512.005,19700.0,106260.0,57675.0,65280.0,82600.0,128610.0,8720.0,157010.0,25455.0,9255.0,59010.0,23350.0,39374.0,18800.0,159400.0,27430.0,30415.0,97500.0,72310.0,108900.0,53600.0,8610.0,144537.5,110806.25,16767500.0,25670.0,88740.0,40775.0,250825.0,127110.0,145870.0,112190.0,109937.5,251825.0
2018-02-09,,77840.0,19350.0,87393.75,18612.5,20600.0,79475.0,60300.0,38975.0,89730.0,154331.25,244662.5,129687.5,73625.0,114671.9,132100.0,76912.5,79930.2,115837.5,46800.0,54230.0,49440.0,27780.0,180040.0,26075.0,26600.0,126560.0,24700.0,13487.5,22312.5,95955.0,48845.0,81282.6,146880.0,49375.0,15265.6,134850.0,81700.0,34180.0,213359.4,121031.3,144156.3,22712.5,29790.0,119845.0,303912.5,51115.0,158050.0,130460.0,111840.0,120880.0,70400.0,124050.0,26860.0,410532.84,21600.0,103860.0,57050.0,64440.0,81250.0,125400.0,8660.0,156660.0,24515.0,9140.0,58800.0,22970.0,39014.0,18485.0,159580.0,25830.0,30280.0,98050.0,72200.0,105925.0,52740.0,8525.0,143300.0,110350.0,16661250.0,24910.0,86490.0,40500.0,250837.5,127060.0,146140.0,112200.0,108137.5,251800.0
