DATE,CASH,F_AD,F_BO,F_BP,F_C,F_CC,F_CD,F_CL,F_CT,F_DX,F_EC,F_ED,F_ES,F_FC,F_FV,F_GC,F_HG,F_HO,F_JY,F_KC,F_LB,F_LC,F_LN,F_MD,F_MP,F_NG,F_NQ,F_NR,F_O,F_OJ,F_PA,F_PL,F_RB,F_RU,F_S,F_SB,F_SF,F_SI,F_SM,F_TU,F_TY,F_US,F_W,F_XX,F_YM,F_AX,F_CA,F_DT,F_UB,F_UZ,F_GS,F_LX,F_SS,F_DL,F_ZQ,F_VX,F_AE,F_BG,F_BC,F_LU,F_DM,F_AH,F_CF,F_DZ,F_FB,F_FL,F_FM,F_FP,F_FY,F_GX,F_HP,F_LR,F_LQ,F_ND,F_NY,F_PQ,F_RR,F_RF,F_RP,F_RY,F_SH,F_SX,F_TR,F_EB,F_VF,F_VT,F_VW,F_GD,F_F
2018-01-16,0.0,174339.0,55150.0,186577.0,162141.0,25332.0,98744.0,444199.0,19313.0,27966.0,542637.0,447338.0,1930469.0,4934.0,819591.0,472155.0,227683.0,4437.0,242941.0,30465.0,585.0,23324.0,17187.0,22369.0,88537.0,177511.0,512513.0,1159.0,197.0,1320.0,7243.0,30350.0,53617.0,30143.0,88571.0,114016.0,54475.0,169375.0,47927.0,363330.0,1356546.0,264737.0,80987.0,2449.0,308133.0,104375.0,188469.0,632976.0,505385.0,302985.0,154251.0,117711.0,108471.0,626.0,17813.0,225676.0,33503.0,74296.0,223921.0,235.0,346.0,5483.0,185.0,197.0,8283.0,0.0,155.0,4.0,27989.0,58418.0,851.0,1867.0,128.0,45922.0,26750.0,21.0,1371.0,1329.0,5174.0,4295.0,476.0,47003.0,2246.0,58.0,371.0,12.0,98.0,499.0,3548.0
2018-01-17,0.0,139590.0,49892.0,160412.0,217224.0,31181.0,134037.0,360123.0,13635.0,33599.0,318460.0,306921.0,1438301.0,9054.0,845394.0,356996.0,94137.0,3166.0,155541.0,28874.0,528.0,34439.0,13599.0,15879.0,55054.0,161751.0,353452.0,713.0,376.0,789.0,4163.0,20710.0,51422.0,20983.0,84423.0,91162.0,34413.0,99987.0,43663.0,396559.0,1386275.0,294799.0,50528.0,3274.0,187988.0,88004.0,138524.0,514464.0,447354.0,244054.0,143661.0,103614.0,33798.0,531.0,2928.0,191426.0,26088.0,101603.0,182749.0,138.0,295.0,5067.0,138.0,473.0,6550.0,0.0,177.0,3.0,27710.0,47607.0,1447.0,2541.0,59.0,41396.0,14631.0,0.0,546.0,785.0,2874.0,2486.0,126.0,38049.0,1274.0,0.0,180.0,0.0,1958.0,27.0,2067.0
2018-01-18,0.0,119167.0,56948.0,113811.0,174921.0,27063.0,73692.0,500054.0,26971.0,28152.0,232364.0,479636.0,1217253.0,5385.0,928382.0,303866.0,82456.0,4831.0,154366.0,17876.0,428.0,22581.0,17023.0,13927.0,48075.0,161528.0,311914.0,530.0,663.0,1399.0,3277.0,17391.0,74859.0,17539.0,66271.0,97483.0,30159.0,89252.0,51678.0,406042.0,1818188.0,357073.0,51901.0,366.0,189158.0,82810.0,95742.0,613599.0,489681.0,355152.0,170539.0,108585.0,85274.0,522.0,3677.0,221004.0,25303.0,95065.0,203545.0,87.0,503.0,4178.0,116.0,139.0,5451.0,0.0,42.0,5.0,41387.0,40183.0,1539.0,1559.0,55.0,37144.0,17347.0,2.0,954.0,775.0,1390.0,3053.0,96.0,38415.0,1957.0,0.0,539.0,30.0,101.0,28.0,1474.0
2018-01-19,0.0,93902.0,49247.0,113093.0,134421.0,26447.0,55289.0,646615.0,19303.0,24171.0,232998.0,311907.0,1294610.0,6274.0,802549.0,34997.0,93390.0,4088.0,123701.0,19105.0,286.0,27199.0,13048.0,15654.0,41378.0,141213.0,310209.0,372.0,458.0,1474.0,2459.0,17837.0,70285.0,17525.0,98729.0,86375.0,28415.0,57945.0,64408.0,335613.0,1492439.0,342896.0,38044.0,3074.0,165486.0,85242.0,67634.0,530199.0,497034.0,321561.0,171704.0,96439.0,55669.0,349.0,4064.0,153705.0,26842.0,86315.0,163185.0,123.0,515.0,2034.0,228.0,185.0,12775.0,1.0,156.0,3.0,37590.0,48647.0,1359.0,1301.0,116.0,30640.0,16080.0,45.0,721.0,1089.0,1986.0,2325.0,251.0,42594.0,1214.0,0.0,426.0,5.0,2430.0,76.0,1685.0
2018-01-22,0.0,82333.0,49583.0,116841.0,165392.0,19359.0,36552.0,609389.0,17138.0,16701.0,172373.0,386201.0,1098229.0,4138.0,698645.0,99982.0,84137.0,5169.0,97102.0,16860.0,266.0,19773.0,10099.0,12367.0,39743.0,138017.0,256469.0,224.0,385.0,782.0,4754.0,26271.0,60056.0,13297.0,115783.0,58436.0,22535.0,53770.0,72108.0,308092.0,1363307.0,224187.0,48967.0,738.0,140424.0,65647.0,53333.0,432972.0,355891.0,185331.0,154453.0,85421.0,34367.0,278.0,1237.0,105776.0,15788.0,55843.0,161162.0,100.0,283.0,1622.0,298.0,120.0,29688.0,0.0,23.0,1505.0,31751.0,34741.0,3565.0,1103.0,60.0,20166.0,10072.0,0.0,490.0,1071.0,2314.0,1446.0,165.0,30335.0,1741.0,0.0,174.0,0.0,209.0,105.0,552.0
2018-01-23,0.0,124064.0,59883.0,125063.0,191553.0,16983.0,64300.0,643049.0,21793.0,20361.0,220289.0,262657.0,1198230.0,5078.0,696592.0,66753.0,170805.0,4198.0,155612.0,17387.0,349.0,21505.0,18535.0,12845.0,72337.0,226231.0,331416.0,348.0,1119.0,594.0,3443.0,22842.0,64456.0,17902.0,97527.0,52557.0,22845.0,86519.0,85392.0,293889.0,1457822.0,278110.0,55457.0,570.0,182739.0,77734.0,62585.0,608180.0,473573.0,306381.0,200192.0,93400.0,110272.0,155.0,3975.0,119339.0,18496.0,100392.0,297159.0,108.0,378.0,2437.0,204.0,437.0,8821.0,0.0,119.0,405.0,39336.0,40924.0,17178.0,2046.0,99.0,34511.0,16007.0,0.0,1194.0,806.0,2082.0,2846.0,196.0,33928.0,1719.0,0.0,99.0,6.0,84.0,97.0,3585.0
2018-01-24,0.0,139060.0,64627.0,198452.0,312216.0,22769.0,98603.0,868102.0,25360.0,32301.0,321708.0,260378.0,1767404.0,4207.0,896884.0,147749.0,170038.0,7721.0,205055.0,20132.0,254.0,21628.0,19321.0,19637.0,63435.0,256855.0,521782.0,307.0,887.0,1327.0,4033.0,20381.0,89220.0,29423.0,130843.0,59172.0,42973.0,117460.0,81657.0,306633.0,1532352.0,353398.0,110272.0,1038.0,238701.0,88598.0,72959.0,675757.0,539958.0,305600.0,250865.0,113769.0,103081.0,319.0,11159.0,205692.0,19867.0,114448.0,250061.0,249.0,534.0,6903.0,191.0,226.0,9226.0,0.0,79.0,407.0,48420.0,57866.0,625.0,5991.0,58.0,41715.0,20289.0,0.0,994.0,1265.0,5445.0,2147.0,229.0,34830.0,2054.0,0.0,463.0,10.0,167.0,112.0,13320.0
2018-01-25,0.0,183149.0,55065.0,271096.0,211460.0,18916.0,115753.0,749255.0,18011.0,77360.0,554007.0,171035.0,1371608.0,6741.0,820048.0,140572.0,128927.0,4726.0,250731.0,27178.0,491.0,33685.0,21124.0,13754.0,93387.0,286998.0,415031.0,400.0,1212.0,593.0,4362.0,20937.0,69204.0,21642.0,145938.0,63791.0,74393.0,129440.0,105475.0,380792.0,1649311.0,369419.0,89445.0,719.0,221125.0,110382.0,102190.0,1010494.0,960609.0,538265.0,215864.0,104166.0,74629.0,250.0,25718.0,136010.0,31314.0,103333.0,276588.0,207.0,787.0,5284.0,212.0,732.0,5690.0,0.0,2422.0,4.0,38204.0,81259.0,6479.0,1547.0,60.0,65479.0,22156.0,0.0,2625.0,2201.0,5001.0,4288.0,125.0,48469.0,2252.0,5.0,1612.0,0.0,132.0,15.0,4379.0
2018-01-26,0.0,140957.0,45170.0,177641.0,125362.0,20215.0,82260.0,657082.0,26965.0,33158.0,331552.0,294468.0,1202479.0,6387.0,785674.0,139158.0,97578.0,5485.0,232006.0,25775.0,617.0,31615.0,12574.0,10816.0,61136.0,230585.0,319509.0,678.0,552.0,1010.0,4212.0,14037.0,80588.0,12600.0,102462.0,54049.0,46742.0,78668.0,69392.0,383306.0,1385126.0,273000.0,79748.0,849.0,143992.0,64211.0,62244.0,752799.0,810284.0,461069.0,182923.0,84043.0,88181.0,115.0,585.0,101332.0,18330.0,105410.0,232208.0,122.0,346.0,1759.0,189.0,361.0,4871.0,0.0,20.0,5.0,55663.0,85513.0,689.0,8542.0,57.0,45981.0,15727.0,0.0,2333.0,1074.0,3011.0,3958.0,140.0,28960.0,1823.0,0.0,245.0,6.0,75.0,143.0,9291.0
2018-01-29,0.0,106019.0,40563.0,139007.0,159668.0,32145.0,65827.0,640231.0,36663.0,25766.0,279642.0,216633.0,1357169.0,5608.0,843314.0,224553.0,83578.0,6179.0,138354.0,30166.0,418.0,24040.0,12761.0,12838.0,62063.0,248586.0,399548.0,876.0,439.0,819.0,2576.0,15307.0,68101.0,19610.0,130855.0,86369.0,38770.0,83565.0,70238.0,383972.0,1825597.0,306100.0,105530.0,450.0,212016.0,69805.0,44306.0,1017994.0,810855.0,628357.0,188456.0,78287.0,58286.0,178.0,5977.0,244089.0,17870.0,109418.0,353633.0,86.0,266.0,2218.0,205.0,179.0,5995.0,1.0,168.0,5.0,33184.0,74759.0,252.0,4899.0,0.0,28431.0,17136.0,19.0,3718.0,1053.0,2773.0,2493.0,220.0,29522.0,1415.0,0.0,493.0,0.0,586.0,390.0,31909.0
2018-01-30,0.0,120222.0,58930.0,143081.0,201240.0,24277.0,62383.0,669425.0,29236.0,26244.0,299299.0,304144.0,2051677.0,7102.0,822572.0,394011.0,113760.0,5550.0,163654.0,34063.0,713.0,27264.0,20225.0,18089.0,43191.0,241014.0,518425.0,560.0,433.0,864.0,7667.0,25881.0,86235.0,29655.0,156812.0,74824.0,29814.0,78997.0,68503.0,377384.0,1609782.0,379787.0,125714.0,3128.0,304853.0,90420.0,504.0,840657.0,764277.0,478967.0,190755.0,114421.0,75409.0,179.0,390.0,319871.0,43.0,98563.0,356554.0,164.0,364.0,2811.0,404.0,196.0,6583.0,0.0,956.0,5.0,44344.0,80410.0,750.0,3209.0,5.0,36840.0,26290.0,20.0,1428.0,1663.0,2936.0,3003.0,407.0,44663.0,2686.0,600.0,391.0,0.0,100.0,97.0,15928.0
2018-01-31,0.0,162015.0,52948.0,178701.0,158486.0,22912.0,103277.0,594354.0,38447.0,29179.0,302493.0,303505.0,1757674.0,5181.0,1369696.0,364265.0,95547.0,4881.0,164853.0,19413.0,550.0,22474.0,17845.0,19253.0,57196.0,300782.0,410767.0,823.0,857.0,713.0,7804.0,18573.0,84354.0,24499.0,154564.0,81619.0,34771.0,99289.0,57040.0,641764.0,2338382.0,504236.0,115733.0,1924.0,242761.0,78334.0,337.0,917380.0,672553.0,354506.0,265087.0,121190.0,76549.0,135.0,22440.0,178255.0,20.0,91307.0,290682.0,81.0,378.0,3991.0,262.0,178.0,10792.0,0.0,78.0,775.0,31800.0,97363.0,0.0,3326.0,7.0,48568.0,21200.0,0.0,1586.0,1268.0,3559.0,2371.0,476.0,44052.0,2189.0,325.0,268.0,3.0,111.0,97.0,6689.0
2018-02-01,0.0,156975.0,70798.0,140394.0,240810.0,22223.0,69751.0,668623.0,36694.0,23881.0,293131.0,273945.0,1594493.0,7041.0,1030655.0,300031.0,87361.0,3015.0,163071.0,24641.0,424.0,35616.0,22760.0,20615.0,64614.0,303276.0,487435.0,540.0,464.0,942.0,7488.0,21219.0,72633.0,24261.0,148913.0,77211.0,34760.0,85394.0,63156.0,588361.0,2094651.0,453350.0,108822.0,2334.0,290057.0,137671.0,413.0,1078524.0,905596.0,607942.0,259715.0,142245.0,98153.0,396.0,13839.0,189870.0,22.0,76296.0,336741.0,164.0,541.0,647.0,289.0,656.0,15230.0,2.0,176.0,3.0,36692.0,93905.0,1685.0,2252.0,55.0,41905.0,21059.0,82.0,1351.0,1359.0,3136.0,5986.0,221.0,48808.0,1723.0,200.0,238.0,3.0,209.0,199.0,2460.0
2018-02-02,0.0,192358.0,50286.0,132130.0,184286.0,23451.0,121874.0,836409.0,30885.0,32678.0,317869.0,427350.0,2427988.0,8072.0,1276125.0,414910.0,118551.0,4730.0,208527.0,24009.0,635.0,22259.0,20702.0,25141.0,75328.0,166164.0,635951.0,515.0,247.0,797.0,5656.0,20583.0,62190.0,39935.0,92666.0,66818.0,34923.0,129616.0,45626.0,659287.0,2551636.0,550664.0,67312.0,903.0,353206.0,120851.0,523.0,1036097.0,666730.0,461169.0,249351.0,109111.0,79245.0,200.0,19024.0,375111.0,211.0,98057.0,307093.0,75.0,883.0,4415.0,307.0,286.0,13980.0,0.0,87.0,3.0,48288.0,83931.0,4174.0,5688.0,55.0,47714.0,25478.0,0.0,1209.0,1452.0,3991.0,5323.0,258.0,45491.0,2997.0,107.0,420.0,50.0,96.0,354.0,2052.0
2018-02-05,0.0,172380.0,54818.0,140167.0,244763.0,31529.0,100231.0,869471.0,24397.0,37140.0,282349.0,457350.0,3865420.0,7502.0,1829926.0,297403.0,129514.0,4095.0,220540.0,33335.0,340.0,25546.0,17989.0,40464.0,69653.0,179792.0,927038.0,362.0,414.0,825.0,4210.0,13120.0,66286.0,62870.0,119527.0,105875.0,33718.0,91528.0,51723.0,807998.0,2727311.0,700723.0,97566.0,5435.0,595227.0,139278.0,641.0,871668.0,756926.0,375558.0,204033.0,181118.0,129879.0,349.0,22020.0,506362.0,163.0,120588.0,335153.0,160.0,1454.0,9292.0,375.0,288.0,9290.0,0.0,468.0,4.0,66564.0,80421.0,55.0,5794.0,43.0,45873.0,45040.0,215.0,3038.0,1323.0,3113.0,4396.0,366.0,71019.0,3310.0,0.0,16.0,0.0,139.0,629.0,9542.0
2018-02-06,0.0,215440.0,89902.0,182669.0,220538.0,35111.0,125946.0,770494.0,24696.0,40145.0,368729.0,583548.0,4708403.0,4732.0,2137009.0,457153.0,149417.0,4038.0,402138.0,39987.0,469.0,19465.0,25685.0,43963.0,109187.0,162868.0,803590.0,270.0,246.0,673.0,8846.0,21792.0,74881.0,52782.0,168078.0,90548.0,37905.0,95899.0,73805.0,762227.0,3405209.0,653369.0,78593.0,8154.0,645787.0,186848.0,1350.0,1274063.0,832989.0,563553.0,406429.0,360685.0,104948.0,172.0,26750.0,670499.0,1012.0,147408.0,328718.0,154.0,1775.0,13517.0,427.0,780.0,31521.0,0.0,592.0,2.0,146557.0,80633.0,3862.0,6244.0,67.0,51949.0,85560.0,97.0,6171.0,2100.0,3219.0,5662.0,906.0,138040.0,4096.0,0.0,148.0,0.0,259.0,127.0,9205.0
2018-02-07,0.0,126046.0,116317.0,130076.0,457524.0,45665.0,77362.0,973599.0,23894.0,33064.0,275703.0,478675.0,2424852.0,5815.0,1246219.0,335610.0,185708.0,3548.0,191700.0,34407.0,737.0,19153.0,28461.0,29600.0,62423.0,200810.0,578710.0,401.0,443.0,437.0,7504.0,15926.0,75696.0,27934.0,152446.0,106562.0,30941.0,112453.0,69746.0,563419.0,2032338.0,470125.0,142459.0,4960.0,421504.0,119817.0,1101.0,929406.0,702216.0,326669.0,201309.0,225827.0,77769.0,345.0,12580.0,245889.0,14.0,241734.0,567396.0,208.0,1012.0,3888.0,270.0,276.0,14815.0,0.0,497.0,0.0,59776.0,64008.0,1021.0,5195.0,135.0,41244.0,48219.0,227.0,3382.0,1030.0,3268.0,3871.0,632.0,75178.0,2107.0,0.0,97.0,1.0,255.0,2333.0,5893.0
2018-02-08,0.0,168331.0,87048.0,248518.0,300252.0,35691.0,106724.0,339135.0,34674.0,35270.0,321590.0,679628.0,3069973.0,7845.0,1445366.0,349123.0,159489.0,4602.0,230681.0,30473.0,523.0,23432.0,21714.0,33442.0,91821.0,99542.0,625005.0,394.0,666.0,1000.0,6396.0,17309.0,61586.0,41767.0,215452.0,71740.0,36627.0,95722.0,105827.0,564821.0,2929188.0,684799.0,125785.0,7467.0,487712.0,131074.0,1145.0,1156970.0,844106.0,370527.0,325630.0,208157.0,438913.0,254.0,25458.0,269165.0,220.0,167874.0,345393.0,231.0,665.0,4866.0,290.0,513.0,19167.0,0.0,448.0,1.0,64534.0,70728.0,1337.0,4440.0,82.0,53230.0,47019.0,59.0,2257.0,2024.0,7593.0,6309.0,360.0,75409.0,1662.0,20.0,406.0,13.0,215.0,1955.0,3123.0
2018-02-09,0.0,170542.0,80964.0,202923.0,144689.0,35290.0,131025.0,271174.0,22380.0,34964.0,274757.0,738523.0,3802488.0,9779.0,1701193.0,306935.0,147961.0,7321.0,280052.0,30800.0,514.0,23943.0,18068.0,46032.0,94620.0,127747.0,775337.0,628.0,312.0,1111.0,7661.0,22560.0,76503.0,56689.0,150476.0,103474.0,29259.0,87332.0,93714.0,780499.0,2772767.0,601923.0,111933.0,7755.0,517416.0,155946.0,2486.0,920977.0,598546.0,342654.0,248854.0,218411.0,140891.0,154.0,25726.0,230884.0,1075.0,180016.0,399471.0,235.0,2199.0,5221.0,463.0,348.0,30710.0,0.0,291.0,1781.0,98936.0,68587.0,2485.0,5781.0,105.0,36492.0,36059.0,100.0,4247.0,3283.0,6244.0,6909.0,285.0,86546.0,2221.0,7.0,574.0,14.0,105.0,2497.0,5343.0
2018-02-12,0.0,100813.0,95228.0,102545.0,147116.0,33622.0,58908.0,268262.0,29832.0,19214.0,167771.0,338615.0,2099015.0,6078.0,885202.0,202671.0,91926.0,6289.0,107603.0,48432.0,356.0,22778.0,24164.0,20200.0,41572.0,108364.0,402984.0,595.0,443.0,596.0,5003.0,17025.0,61802.0,33504.0,198285.0,97959.0,17339.0,77692.0,110841.0,464548.0,1343791.0,407147.0,64486.0,17504.0,296727.0,102493.0,54531.0,637061.0,432591.0,274475.0,161537.0,137108.0,106749.0,260.0,3183.0,181166.0,11240.0,116920.0,349511.0,134.0,401.0,5362.0,278.0,192.0,14831.0,0.0,256.0,19.0,58721.0,63132.0,1804.0,1268.0,30.0,19925.0,14895.0,100.0,3979.0,2332.0,2144.0,3421.0,766.0,57070.0,2549.0,0.0,28.0,10.0,333.0,3591.0,3054.0
